cabin|n|ˈkæbɪn|3178|каюта; хатина|They stayed in a cozy cabin.|Вони зупинилися в затишній хатині.
canal|n|kəˈnæl|NULL|канал|The canal runs through the city.|Канал проходить через місто.
capital city|n|ˌkæpɪtəl ˈsɪti|NULL|столиця|Tokyo is the capital city of Japan.|Токіо - столиця Японії.
car alarm|n|ˈkɑːr əˌlɑːrm|NULL|сигналізація автомобіля|The car alarm went off in the middle of the night.|Сигналізація автомобіля спрацювала серед ночі.
car park|n|ˈkɑː pɑːrk|NULL|автостоянка|The car park was full.|Автостоянка була заповнена.
car|n|kɑːr|290|автомобіль|She bought a new car last month.|Вона купила новий автомобіль минулого місяця.
case|n|keɪs|4475|випадок; справа|In any case, we need to be prepared.|У будь-якому випадку, ми повинні бути готові.
catch|v|kætʃ|4271|ловити; захоплювати|He tried to catch the ball.|Він намагався зловити м'яч.
change|v|ʧeɪndʒ|357|змінювати; міняти|She decided to change her job.|Вона вирішила змінити роботу.
charter|v|ˈʧɑːrtər|4435|орендувати (транспорт)|They chartered a plane for the trip.|Вони орендували літак для поїздки.
check in|v|ʧɛk ɪn|NULL|реєструватися; зайти|We need to check in at the hotel.|Нам потрібно зареєструватися в готелі.
check out|v|ʧɛk aʊt|NULL|виписуватися; перевіряти|Can you check out the noise?|Чи можете ви перевірити звук?
check-in|n|ˈʧɛk ɪn|NULL|реєстрація|Check-in starts at 3 PM.|Реєстрація починається о 15:00.
coach|n|koʊtʃ|2347|тренер; автобус (особливо далекого прямування)|He's the coach of the football team./We took a coach to the city.|Він тренер футбольної команди./Ми взяли автобус до міста.
confirm|v|kənˈfɜːm|1864|підтверджувати|Please confirm your reservation.|Будь ласка, підтвердіть вашу бронь.
consul|n|ˈkɒnsəl|NULL|консул|He met with the consul for advice.|Він зустрівся з консулом за порадою.
crossing|n|ˈkrɒsɪŋ|NULL|перехід; перехрестя|The pedestrian crossing is over there.|Пішохідний перехід там.
crossroads|n|ˈkrɒsroʊdz|NULL|перехрестя|We met at the crossroads.|Ми зустрілися на перехресті.
currency|n|ˈkʌrənsi|3774|валюта|What is the currency of Japan?|Яка валюта в Японії?
customs officer|n|ˈkʌstəmz ˈɒfɪsər|NULL|митник|The customs officer checked my passport.|Митник перевірив мій паспорт.
customs|n|ˈkʌstəmz|NULL|митниця|We had to go through customs when we arrived in the country.|Ми повинні були пройти митний контроль, коли прибули в країну.
cycle|n|ˈsaɪkəl|2240|велосипед; цикл|He rides his cycle to work./The water cycle is essential for life.|Він їздить на велосипеді на роботу./Водний цикл є необхідним для життя.  
cyclist|n|ˈsaɪklɪst|NULL|велосипедист|The cyclist won the race.|Велосипедист виграв гонку.  
deck|n|dɛk|2812|палуба; колода|They stood on the ship's deck./Shuffle the deck of cards.|Вони стояли на палубі корабля./Перетасуйте колоду карт.  
delay|n|dɪˈleɪ|3471|затримка|The flight has a delay.|Рейс має затримку.  
deliver|v|dɪˈlɪvər|1295|доставляти; народжувати|They deliver packages daily./She delivered a healthy baby.|Вони доставляють пакунки щодня./Вона народила здорову дитину.  
depart|v|dɪˈpɑːrt|4886|виїжджати; відбуватися|The train departs at noon./The ceremony will depart from tradition.|Поїзд відправляється опівдні./Церемонія відійде від традиції.  
departure|n|dɪˈpɑːtʃər|3903|від'їзд; відхід|His departure was unexpected.|Його від'їзд був несподіваним.  
destination|n|ˌdɛstɪˈneɪʃən|3918|місце призначення|Paris is a popular tourist destination.|Париж – популярне місце призначення для туристів.  
direction|n|dɪˈrɛkʃən|931|напрямок; керування|She walked in the wrong direction./He is responsible for the direction of the project.|Вона пішла в неправильному напрямку./Він відповідає за керування проєктом.  
document|n|ˈdɒkjʊmənt|3342|документ; папір|Please sign this document before submitting it.|Будь ласка, підпишіть цей документ перед поданням.
dollar|n|ˈdɒlər|NULL|долар|I paid ten dollars for this book.|Я заплатив десять доларів за цю книгу.
double room|n|ˌdʌbl ˈruːm|NULL|двомісний номер|We booked a double room for the weekend.|Ми забронювали двомісний номер на вихідні.
drive|v|draɪv|1448|водити; їхати|She can drive a car.|Вона вміє водити машину.
driving licence|n|ˌdraɪvɪŋ ˈlaɪsəns|NULL|водійське посвідчення|You need a driving licence to rent a car.|Вам потрібне водійське посвідчення, щоб орендувати авто.
due|adj|djuː|2479|належний; очікуваний|The payment is due tomorrow.|Платіж належить сплатити завтра.
duty-free|adj|ˈdjuːti friː|NULL|безмитний|They bought duty-free goods at the airport.|Вони купили безмитні товари в аеропорту.
embassy|n|ˈɛmbəsi|NULL|посольство|We went to the embassy for a visa.|Ми пішли в посольство за візою.
euro|n|ˈjʊərəʊ|NULL|євро; європейська валюта|He exchanged dollars for euros.|Він обміняв долари на євро.
exchange rate|n|ɪksˈtʃeɪndʒ reɪt|NULL|обмінний курс|The exchange rate is high today.|Сьогодні високий обмінний курс.
facilities|n|fəˈsɪlɪtiz|NULL|обладнання; умови|The hotel has great facilities.|Готель має чудові умови.
fare|n|feər|4830|плата за проїзд; тариф|The bus fare is too high.|Вартість проїзду в автобусі занадто висока.
ferry|n|ˈfɛri|NULL|пором|We took a ferry to the island.|Ми сіли на пором до острова.
flight|n|flaɪt|1302|політ; рейс|Our flight was delayed.|Наш рейс затримали.
fly|v|flaɪ|3220|літати; мчати|Birds fly in the sky.|Птахи літають у небі.
foreign|adj|ˈfɒrən|690|іноземний; закордонний|She speaks several foreign languages.|Вона говорить кількома іноземними мовами.
fuel|n|ˈfjuːəl|1567|паливо; горюче|The car needs more fuel.|Машині потрібно більше палива.
gate|n|ɡeɪt|2026|ворота|Open the gate to let the car through.|Відкрийте ворота, щоб пропустити машину.
guest-house|n|ˈɡɛstˌhaʊs|NULL|гостьовий будинок|They stayed at a guest-house during their trip.|Вони зупинилися в гостьовому будинку під час подорожі.
guest|n|ɡɛst|1317|гість|We have guests coming over tonight.|Сьогодні ввечері до нас приходять гості.
guide|n/v|ɡaɪd|2991|гід; керувати|He works as a tour guide./Guide me through the process.|Він працює гідом./Проведи мене через цей процес.
guidebook|n|ˈɡaɪdˌbʊk|NULL|путівник|We bought a guidebook for the city.|Ми купили путівник по місту.
handlebars|n|ˈhændlˌbɑːrz|NULL|руль|He gripped the handlebars tightly while cycling.|Він міцно тримався за руль під час їзди на велосипеді.
harbour|n|ˈhɑːbə|NULL|гавань|The ships are docked in the harbour.|Кораблі стоять у гавані.
helicopter|n|ˈhɛlɪˌkɒptə|3126|гелікоптер|They arrived by helicopter.|Вони прибули на гелікоптері.
hitch-hike|v|ˈhɪtʃˌhaɪk|NULL|автостопити|They decided to hitch-hike across the country.|Вони вирішили автостопити через країну.
hotel|n|həʊˈtɛl|1005|готель|We booked a room in a hotel near the beach.|Ми забронювали номер у готелі біля пляжу.
hovercraft|n|ˈhɒvəˌkrɑːft|NULL|судно на повітряній подушці|They traveled across the channel by hovercraft.|Вони перетнули протоку на судні на повітряній подушці.
hydrofoil|n|ˈhaɪdrəfɔɪl|NULL|глісер|The journey was faster on the hydrofoil.|Подорож була швидшою на глісері.
immigration|n|ˌɪmɪˈɡreɪʃən|2452|імміграція|The immigration process can be complex.|Процес імміграції може бути складним.
inn|n|ɪn|NULL|готель; заїжджий двір|They stayed at a quaint inn.|Вони зупинилися в затишному готелі.
interpret|v|ɪnˈtɜːprɪt|2783|тлумачити; перекладати|Can you interpret this sentence?|Чи можете ви перекласти це речення?
jet|n|dʒɛt|3170|реактивний літак; струмінь|They traveled by jet./The water came out in a jet.|Вони подорожували на реактивному літаку./Вода вийшла потоком.
journey|n|ˈdʒɜːrni|2431|подорож|Their journey took three days.|Їхня подорож тривала три дні.
land|n/v|lænd|2044|земля; приземлятися|He owns a lot of land./The plane will land soon.|Він володіє багатьма землями./Літак скоро приземлиться.
lorry|n|ˈlɒri|NULL|вантажівка|A lorry blocked the road.|Вантажівка заблокувала дорогу.
lost property|n|ˌlɒst ˈprɒpərti|NULL|загублені речі|He checked the lost property for his wallet.|Він перевірив загублені речі на предмет свого гаманця.
luggage|n|ˈlʌɡɪdʒ|NULL|багаж|He packed his luggage for the trip.|Він упакував свій багаж для подорожі.
map|n|mæp|1551|карта; мапа|He looked at the map to find his way.|Він дивився на карту, щоб знайти дорогу.
motorbike|n|ˈmoʊtər.baɪk|NULL|мотоцикл|He rides his motorbike to work.|Він їздить на роботу на своєму мотоциклі.
motorcycle|n|ˈmoʊtərˌsaɪkəl|NULL|мотоцикл|She bought a new motorcycle last year.|Вона купила новий мотоцикл минулого року.
motorway|n|ˈmoʊtərˌweɪ|NULL|автомагістраль|We took the motorway to get there quickly.|Ми скористалися автомагістраллю, щоб швидко туди дістатися.
nationality|n|ˌnæʃəˈnælɪti|NULL|національність|What's your nationality?|Яка у вас національність?
on board|adv|ɒn ˈbɔːrd|NULL|на борту|Everyone is on board now.|Всі зараз на борту.
on business|adv|ɒn ˈbɪznɪs|NULL|у справах|He's here on business.|Він тут у справах.
on foot|adv|ɒn ˈfʊt|NULL|пішки|We went to the store on foot.|Ми пішли до магазину пішки.
on holiday|adv|ɒn ˈhɒlədeɪ|NULL|у відпустці|They are on holiday in Italy.|Вони у відпустці в Італії.
on time|adv|ɒn ˈtaɪm|NULL|вчасно|The train arrived on time.|Поїзд прибув вчасно.
on vacation|adv|ɒn vəˈkeɪʃən|NULL|у відпустці|They are on vacation in Hawaii.|Вони у відпустці на Гаваях.
operator|n|ˈɒpəreɪtər|3238|оператор|The telephone operator connected the call./He works as a machine operator.|Телефонний оператор з'єднав дзвінок./Він працює оператором машини.
overnight|adv|ˌoʊvərˈnaɪt|4796|на ніч|We stayed overnight at a hotel.|Ми зупинилися на ніч у готелі.
overtake|v|ˌoʊvərˈteɪk|NULL|обганяти|He managed to overtake the slow car.|Він зміг обігнати повільну машину.
parking lot|n|ˈpɑːrkɪŋ lɒt|NULL|стоянка для автомобілів|The parking lot was full of cars.|Стоянка для автомобілів була заповнена машинами.
parking space|n|ˈpɑːrkɪŋ speɪs|NULL|місце для паркування|I found a parking space near the entrance.|Я знайшов місце для паркування біля входу.
passenger|n|ˈpæsɪndʒər|2097|пасажир|The bus can hold up to fifty passengers.|Автобус може вмістити до п'ятдесяти пасажирів.
passport|n|ˈpæspɔːrt|NULL|паспорт|Don't forget to bring your passport.|Не забудьте взяти свій паспорт.
path|n|pɑːθ|1343|стежка; шлях|We walked along the forest path.|Ми йшли лісовою стежкою.
petrol pump|n|ˈpɛtrəl pʌmp|NULL|бензоколонка|The petrol pump is out of service.|Бензоколонка не працює.
petrol station|n|ˈpɛtrəl ˈsteɪʃən|NULL|заправна станція|We stopped at a petrol station for fuel.|Ми зупинилися на заправній станції, щоб заправитися.
petrol|n|ˈpɛtrəl|NULL|бензин|We need to buy petrol before the trip.|Нам потрібно купити бензин перед поїздкою.
pilot|n|ˈpaɪlət|1785|пілот|The pilot landed the plane safely.|Пілот безпечно посадив літак.
platform|n|ˈplætfɔːrm|2832|платформа|The train will arrive on platform three.|Поїзд прибуде на платформу три.
railroad|n|ˈreɪlˌroʊd|3684|залізниця|The railroad connects two cities.|Залізниця з'єднує два міста.
railway|n|ˈreɪlweɪ|NULL|залізниця|They traveled by railway.|Вони подорожували залізницею.
reception|n|rɪˈsɛpʃən|3981|прийом; рецепція|The reception of the signal is poor./Ask at the reception for your key.|Прийом сигналу поганий./Запитай ключі на рецепції.
reservation|n|ˌrɛzərˈveɪʃən|3072|бронювання; резервація|He made a reservation for dinner./They live on a Native American reservation.|Він зробив бронювання на вечерю./Вони живуть на індіанській резервації.
reserve|v|rɪˈzɜːv|4079|резервувати; зберігати|Can you reserve a table for us?/He reserves his best work for special occasions.|Чи можете ви зарезервувати для нас стіл?/Він зберігає свою найкращу роботу для особливих випадків.
return|v|rɪˈtɜːn|1245|повертатися|When will you return from your trip?|Коли ти повернешся з поїздки?
ride|v|raɪd|2062|їхати верхи; кататися|She likes to ride horses./Let's ride the roller coaster.|Вона любить їздити верхи./Давай покатаємося на американських гірках.
road sign|n|ˈroʊd saɪn|NULL|дорожній знак|Pay attention to the road signs.|Звертай увагу на дорожні знаки.
roundabout|n|ˈraʊndəbaʊt|NULL|кругове перехрестя|Take the second exit at the roundabout.|Візьми другий виїзд на круговому перехресті.
route|n|ruːt|1961|маршрут|This is the best route to the airport.|Це найкращий маршрут до аеропорту.
sail|v|seɪl|4165|плавати під вітрилом|They decided to sail to the island.|Вони вирішили пливти на острів під вітрилом.
scooter|n|ˈskuːtər|NULL|скутер|He rides his scooter to work.|Він їздить на роботу на скутері.
seat belt|n|ˈsiːt belt|NULL|ремінь безпеки|Always wear your seat belt for safety.|Завжди носіть ремінь безпеки для безпеки.
ship|n|ʃɪp|3843|корабель|The ship sails at noon.|Корабель відпливає опівдні.
sightseeing|n|ˈsaɪtˌsiːɪŋ|NULL|екскурсія|We spent the day sightseeing in the city.|Ми провели день, оглядаючи визначні місця міста.
signpost|n|ˈsaɪnˌpoʊst|NULL|вказівник; стовп з дорожніми знаками|The signpost showed the way to the village.|Вказівник показував дорогу до села.
single room|n|ˌsɪŋɡl ˈruːm|NULL|одномісний номер|I'll book a single room for my stay.|Я забронюю одномісний номер для свого перебування.
speed|n|spiːd|3600|швидкість|The speed limit here is 50 km/h.|Тут обмеження швидкості 50 км/год.
subway|n|ˈsʌbweɪ|NULL|метро; підземний перехід|We took the subway to get downtown./There's a subway under the road.|Ми скористалися метро, щоб дістатися до центру міста./Там є підземний перехід під дорогою.
suitcase|n|ˈsuːtˌkeɪs|NULL|валіза|He packed his suitcase for the trip.|Він упакував свою валізу для поїздки.
take off|v|ˌteɪk ˈɒf|NULL|знімати; злітати|Take off your shoes at the door./The plane will take off soon.|Зніми взуття біля дверей./Літак скоро злетить.
taxi rank|n|ˈtæksi ræŋk|NULL|стоянка таксі|There's a taxi rank just outside the station.|Стоянка таксі знаходиться прямо біля вокзалу.
taxi|n|ˈtæksi|NULL|таксі|We took a taxi to the airport.|Ми взяли таксі до аеропорту.
terminal|n|ˈtɜːmɪnəl|NULL|термінал|The airport terminal was crowded.|Аеропортівський термінал був переповнений.
tire|n|ˈtaɪər|2872|шина|The tire on my car is flat.|Шина на моїй машині спущена.
tour|n|tuər|1482|тур; екскурсія|They're going on a tour of Europe./We joined a city tour.|Вони вирушають у тур по Європі./Ми приєдналися до екскурсії по місту.
tourist|n|ˈtʊərɪst|2416|турист|The city is full of tourists in summer.|Влітку місто переповнене туристами.
traffic jam|n|ˈtræfɪk dʒæm|NULL|пробка|We were stuck in a traffic jam for hours.|Ми застрягли в пробці на кілька годин.
traffic lights|n|ˈtræfɪk laɪts|NULL|світлофор|The intersection is controlled by traffic lights.|Перехрестя регулюється світлофорами.
traffic|n|ˈtræfɪk|1724|рух; транспортний потік|The traffic was heavy during rush hour.|Рух був інтенсивним під час пікової години.
train|n|treɪn|1701|поїзд|The train to London leaves at noon.|Поїзд до Лондона відправляється опівдні.
tram|n|træm|NULL|трамвай|The tram is an efficient way to get around the city.|Трамвай - це ефективний спосіб пересування містом.
translate|v|trænsˈleɪt|2753|перекладати|Can you translate this sentence into French?|Чи можеш ти перекласти це речення французькою?
translation|n|trænsˈleɪʃən|4335|переклад|The translation of the book took months.|Переклад книги зайняв місяці.
traveller’s cheque|n|ˌtrævlərz ˈʧɛk|NULL|дорожній чек|She prefers to use traveller's cheques for extra security.|Вона воліє використовувати дорожні чеки для додаткової безпеки.
trip|n|trɪp|964|подорож; поход|We're planning a trip to Italy.|Ми плануємо подорож до Італії.
tunnel|n|ˈtʌnl|3385|тунель|The train went through the tunnel.|Поїзд пройшов через тунель.
tyre|n|ˈtaɪər|NULL|шина; покришка|The tyre on the bike is flat.|Шина на велосипеді спущена.
underground|adj|ˈʌndərˌɡraʊnd|NULL|підземний|The city has an extensive underground rail system.|У міста є розгалужена підземна залізниця.
unleaded|adj|ʌnˈlɛdɪd|NULL|безсвинцевий|Make sure you fill the car with unleaded petrol.|Переконайся, що заливаєш безсвинцевий бензин в машину.
vehicle|n|ˈviːɪkl|1300|транспортний засіб|He checked the engine of his vehicle.|Він перевірив двигун свого транспортного засобу.
visa|n|ˈviːzə|NULL|віза|He applied for a tourist visa.|Він подав заявку на туристичну візу.
visit|v|ˈvɪzɪt|1474|відвідувати|We plan to visit Paris next year.|Ми плануємо відвідати Париж наступного року.
voyage|n|ˈvɔɪɪdʒ|NULL|подорож; плавання|The voyage across the ocean was long.|Подорож через океан була довгою.
waiting-room|n|ˈweɪtɪŋ ruːm|NULL|чекальня|Please take a seat in the waiting-room.|Будь ласка, сядьте в чекальні.
windscreen|n|ˈwɪndˌskriːn|NULL|лобове скло|The bird hit the windscreen of the car.|Птах вдарився об лобове скло машини.

Category: Weather
blow|v|bloʊ|3822|дути; дмухати|The wind began to blow fiercely.|Вітер почав дути сильно.
centigrade|adj|ˈsɛntɪɡreɪd|NULL|градуси за Цельсієм|The temperature was 20 degrees centigrade.|Температура була 20 градусів за Цельсієм.
cloud|n|klaʊd|1928|хмара|A cloud passed in front of the sun.|Хмара пройшла перед сонцем.
cloudy|adj|ˈklaʊdi|NULL|хмарно|It's going to be a cloudy day.|Буде хмарний день.
cold|adj|kəʊld|3518|холодний|It's very cold outside today.|Сьогодні дуже холодно на вулиці.
cool|adj|kuːl|3381|крутий; прохолодний|It's a cool day today.|Сьогодні прохолодний день.
degrees|n|dɪˈɡriːz|NULL|градуси|Water boils at 100 degrees.|Вода кипить при 100 градусах.  
dry|adj|draɪ|3210|сухий|The clothes are dry now.|Одяг уже сухий.
fog|n|fɒɡ|4967|туман|The fog was very thick.|Туман був дуже густий.
foggy|adj|ˈfɒɡi|NULL|туманно|It is foggy today.|Сьогодні туманно.
forecast|v|ˈfɔːkɑːst|NULL|прогнозувати; передбачати|They forecast rain for tomorrow.|Вони прогнозують дощ на завтра.
frost|n|frɒst|NULL|іній; мороз|There was frost on the ground this morning.|Цього ранку на землі був іній.
gale|n|ɡeɪl|NULL|шторм; ураганний вітер|The gale was so strong it knocked down trees.|Шторм був настільки сильним, що повалив дерева.
get wet|v|ˌɡɛt ˈwɛt|NULL|змокнути|Don't go out, you'll get wet in the rain.|Не виходь, ти промокнеш під дощем.
heat|n/v|hiːt|4145|тепло; нагрівати|The heat from the sun was intense./Heat the soup before serving.|Тепло від сонця було інтенсивним./Розігрійте суп перед подачею.
hot|adj|hɒt|722|гарячий|The coffee is too hot to drink.|Кава занадто гаряча, щоб її пити.
ice|n|aɪs|1236|лід|The lake was covered in ice.|Озеро було вкрите льодом.
icy|adj|ˈaɪsi|NULL|льодяний|Be careful, the roads are icy.|Будь обережним, дороги льодяні.
lightning|n|ˈlaɪtnɪŋ|4614|блискавка|We saw lightning during the storm.|Ми бачили блискавку під час грози.
mild|adj|maɪld|3856|м'який; лагідний|The weather is mild today.|Погода сьогодні м'яка.
rain|n|reɪn|4670|дощ|The rain was heavy last night.|Вчора ввечері був сильний дощ.
shower|n|ˈʃaʊər|3232|душ|She takes a shower every morning.|Вона приймає душ кожного ранку.
snow|n|snoʊ|1795|сніг|The snow was deep after the storm.|Сніг був глибоким після бурі.
snowfall|n|ˈsnoʊˌfɔːl|NULL|снігопад|The snowfall last night was heavy.|Снігопад минулої ночі був сильним.
storm|n|stɔːrm|1666|буря|The storm last night was intense.|Буря минулої ночі була інтенсивною.
sun|n|sʌn|1239|сонце|The sun sets in the west.|Сонце заходить на заході.
sunny|adj|ˈsʌni|4921|сонячно|It's a sunny day today.|Сьогодні сонячний день.
sunshine|n|ˈsʌnˌʃaɪn|NULL|сонячне світло; сонячний день|The room is filled with sunshine./We had a day of sunshine.|Кімната наповнена сонячним світлом./У нас був сонячний день.
temperature|n|ˈtɛmpərətʃər|1631|температура|The temperature is dropping tonight.|Температура знижується сьогодні вночі.
thermometer|n|θərˈmɒmɪtər|NULL|термометр|Check the temperature with a thermometer.|Перевір температуру термометром.
thunder|n|ˈθʌndər|NULL|грім|You could hear the thunder in the distance.|Можна було почути грім у відстані.
wet|adj|wɛt|2491|мокрий|It's raining, and I'm getting wet.|Іде дощ, і я мокну.
wind|n|wɪnd|2686|вітер|The wind was blowing hard last night.|Вітер сильно дув минулого вечора.
windy|adj|ˈwɪndi|NULL|вітряно|It's very windy today.|Сьогодні дуже вітряно.

Category: Work and Jobs
CV|n|ˌsiːˈviː|NULL|резюме|Send me your CV for review.|Надішліть мені своє резюме для перевірки.  
actor|n|ˈæktər|1507|актор|He is a famous Hollywood actor.|Він відомий голлівудський актор.
actress|n|ˈæktrɪs|3263|актриса|She won an award for best actress.|Вона отримала нагороду за кращу роль актриси.
application|n|ˌæplɪˈkeɪʃn|1528|заявка; програма|She filled out an application for the job./There's an app for that.|Вона заповнила заявку на роботу./Існує програма для цього.
apply|v|əˈplaɪ|941|подавати заявку; застосовувати|Apply for the position online./Apply the cream twice a day.|Подайте заявку на посаду онлайн./Нанесіть крем двічі на день.
architect|n|ˈɑːkɪtekt|3393|архітектор|The architect designed a beautiful building.|Архітектор спроектував красиву будівлю.
army|n|ˈɑːmi|1547|армія|He joined the army last year.|Він вступив до армії минулого року.
artist|n|ˈɑːtɪst|737|художник|She's a talented young artist.|Вона талановитий молодий художник.
assistant|n|əˈsɪstənt|2849|помічник|She works as an assistant to the manager.|Вона працює помічником менеджера.
athlete|n|ˈæθliːt|1609|спортсмен|He's an Olympic athlete.|Він олімпійський спортсмен.
banker|n|ˈbæŋkər|4471|банкір|The banker approved the loan.|Банкір схвалив кредит.
boss|n|bɒs|2344|начальник; бос|My boss gave me a new project.|Мій начальник дав мені новий проект.
businessman|n|ˈbɪznɪsˌmæn|3880|бізнесмен|He's a successful businessman.|Він успішний бізнесмен.
businesswoman|n|ˈbɪznɪsˌwʊmən|NULL|бізнесвумен|She's a respected businesswoman.|Вона - поважна бізнесвумен.
butcher|n|ˈbʊʧər|NULL|м'ясник|The butcher has the best meat in town.|У м'ясника найкраще м'ясо в місті.
cameraman|n|ˈkæmərəˌmæn|NULL|оператор|The cameraman filmed the scene perfectly.|Оператор ідеально зняв сцену.
candidate|n|ˈkændɪdət|960|кандидат|She is a strong candidate for the job.|Вона сильний кандидат на цю роботу.
canteen|n|kænˈtiːn|NULL|їдальня; буфет|They ate lunch in the school canteen.|Вони обідали в шкільній їдальні.
captain|n|ˈkæptɪn|3375|капітан|The captain navigated the ship through the storm.|Капітан провів корабель через шторм.
career|n|kəˈrɪər|741|кар'єра|She has a successful career in law.|У неї успішна кар'єра в юриспруденції.
chef|n|ʃɛf|3193|кухар; шеф-кухар|The chef prepared a gourmet meal.|Шеф-кухар приготував гурманську страву.
chemist|n|ˈkɛmɪst|NULL|хімік; аптекар|He's a chemist working on new compounds.|Він хімік, який працює над новими сполуками.
colleague|n|ˈkɒliːɡ|1527|колега|She discussed the project with her colleague.|Вона обговорила проект зі своїм колегою.
comedian|n|kəˈmiːdiən|NULL|комік; гуморист|The comedian had the audience in stitches.|Комік змусив аудиторію сміятися до сліз.
company|n|ˈkʌmpəni|189|компанія; товариство|He works for a big company.|Він працює на велику компанію.
conference|n|ˈkɒnfərəns|968|конференція|He's attending an international conference.|Він відвідує міжнародну конференцію.
consul|n|ˈkɒnsəl|NULL|консул|He met with the consul for advice.|Він зустрівся з консулом за порадою.
consulate|n|ˈkɒnsjʊlət|NULL|консульство|They visited the consulate for visa issues.|Вони відвідали консульство з питань віз.
contract|n|ˈkɒntrækt|1276|контракт; угода|He signed a contract with the company.|Він підписав контракт з компанією.
cook|v|kʊk|4059|готувати; варити|I like to cook Italian food.|Я люблю готувати італійську їжу.
crew|n|kruː|1718|екіпаж|The flight crew welcomed us aboard.|Екіпаж рейсу привітав нас на борту.
curriculum vitae|n|kəˈrɪkjʊləm ˈviːtaɪ|NULL|резюме; життєпис|I sent my curriculum vitae to the company.|Я відправив своє резюме в компанію.
customs officer|n|ˈkʌstəmz ˈɒfɪsər|NULL|митник|The customs officer checked my passport.|Митник перевірив мій паспорт.
dancer|n|ˈdænsər|3697|танцівник|She is a professional dancer.|Вона професійна танцівниця.  
dentist|n|ˈdɛntɪst|NULL|стоматолог|I have an appointment with the dentist.|У мене запис до стоматолога.  
department|n|dɪˈpɑːtmənt|1202|відділ; департамент|She works in the sales department.|Вона працює у відділі продажів.  
designer|n|dɪˈzaɪnər|2447|дизайнер|She is a fashion designer.|Вона – дизайнер моди.  
detective|n|dɪˈtɛktɪv|3830|детектив|The detective solved the case.|Детектив розкрив справу.  
diploma|n|dɪˈpləʊmə|NULL|диплом|She received her diploma last year.|Вона отримала диплом минулого року.  
director|n|dɪˈrɛktər|511|директор; режисер|She is the director of the company./The film director won an award.|Вона – директор компанії./Режисер фільму отримав нагороду.  
diver|n|ˈdaɪvər|NULL|водолаз|The diver explored the underwater cave.|Водолаз досліджував підводну печеру.
doctor|n|ˈdɒktər|571|лікар|She visited the doctor for a check-up.|Вона відвідала лікаря для огляду.
employ|v|ɪmˈplɔɪ|1976|наймати; займати|The company employs many workers.|Компанія наймає багато працівників.
employee|n|ɪmˈplɔɪ.iː|933|працівник; найманий працівник|The employee arrived on time.|Працівник прибув вчасно.
employer|n|ɪmˈplɔɪər|2317|роботодавець|Her employer is very strict.|Її роботодавець дуже строгий.
employment|n|ɪmˈplɔɪmənt|2557|зайнятість; робота|He is looking for employment.|Він шукає роботу.
engineer|n|ˌɛndʒɪˈnɪər|2011|інженер|He works as an engineer.|Він працює інженером.
factory|n|ˈfæktəri|2151|фабрика; завод|He works in a car factory.|Він працює на автомобільному заводі.
farm|n|fɑːm|1265|ферма; господарство|They live on a farm.|Вони живуть на фермі.
farmer|n|ˈfɑːrmər|1598|фермер|The farmer grows vegetables.|Фермер вирощує овочі.
film star|n|ˈfɪlm stɑːr|NULL|кіноактор; зірка кіно|She is a popular film star.|Вона популярна кіноакторка.
fireman|n|ˈfaɪəmən|NULL|пожежник|The fireman put out the fire.|Пожежник загасив пожежу.
flight attendant|n|ˈflaɪt əˈtɛndənt|NULL|стюардеса; стюард|The flight attendant was very helpful.|Стюардеса була дуже привітною.
full time|n|ˈfʊl taɪm|NULL|повний робочий день|She works full time at the office.|Вона працює повний робочий день в офісі.
greengrocer|n|ˈɡriːnˌɡrəʊsə|NULL|овочевий продавець|The greengrocer has fresh vegetables.|У овочевого продавця є свіжі овочі.
grocer|n|ˈɡrəʊsə|NULL|бакалійник|The grocer knows all about local produce.|Бакалійник знає все про місцеві продукти.
guard|n/v|ɡɑːd|3699|охоронець; охороняти|The guard is at the gate./Guard the entrance to the building.|Охоронець на воротах./Охороняйте вхід до будівлі.
hairdresser|n|ˈheəˌdresə|NULL|перукар|She went to the hairdresser to dye her hair.|Вона пішла до перукаря, щоб пофарбувати волосся.
housewife|n|ˈhaʊsˌwaɪf|NULL|домогосподарка|She's a housewife and manages the household.|Вона домогосподарка і керує домом.
housework|n|ˈhaʊsˌwɜːk|NULL|домашня робота|He helps with the housework on weekends.|Він допомагає з домашньою роботою у вихідні.
instructor|n|ɪnˈstrʌktə|3239|інструктор|The ski instructor was very patient.|Інструктор з лиж дуже терплячий.
interpreter|n|ɪnˈtɜːrprɪtər|NULL|перекладач|He works as an interpreter at the embassy.|Він працює перекладачем в посольстві.
journalist|n|ˈdʒɜːnəlɪst|2116|журналіст|He's a well-known journalist.|Він відомий журналіст.
judge|n/v|dʒʌdʒ|1764|суддя; судити|The judge made his ruling./Don't judge people by their appearance.|Суддя виніс своє рішення./Не суди людей за їхнім зовнішнім виглядом.
laboratory|n|ləˈbɒrətəri|3156|лабораторія|She works in a chemistry laboratory.|Вона працює в хімічній лабораторії.
labourer|n|ˈleɪbərə|NULL|робітник|He's a hard-working labourer.|Він старанний робітник.
lawyer|n|ˈlɔːjə|819|адвокат; юрист|She hired a good lawyer for her case.|Вона найняла хорошого адвоката для своєї справи.
